date,elapsed time,height
2020-05-18 08:05:35,0,0
2020-05-18 09:24:41,4746,1
2020-05-18 09:25:08,4773,2
2020-05-18 09:25:08,4773,3
2020-05-18 09:25:08,4773,4
2020-05-18 09:25:08,4773,5
2020-05-18 09:25:08,4773,6
2020-05-18 09:25:08,4773,7
2020-05-18 09:25:08,4773,8
2020-05-18 09:25:08,4773,9
2020-05-18 09:25:08,4773,10
2020-05-18 09:25:08,4773,11
2020-05-18 09:25:08,4773,12
2020-05-18 09:25:08,4773,13
2020-05-18 09:25:08,4773,14
2020-05-18 09:25:08,4773,15
2020-05-18 09:25:08,4773,16
2020-05-18 09:25:08,4773,17
2020-05-18 09:25:08,4773,18
2020-05-18 09:25:08,4773,19
2020-05-18 09:25:08,4773,20
2020-05-18 09:25:08,4773,21
2020-05-18 09:25:08,4773,22
2020-05-18 09:25:08,4773,23
2020-05-18 09:25:08,4773,24
2020-05-18 09:25:08,4773,25
2020-05-18 09:25:08,4773,26
2020-05-18 09:25:08,4773,27
2020-05-18 09:25:08,4773,28
2020-05-18 09:25:08,4773,29
2020-05-18 09:25:08,4773,30
2020-05-18 09:25:08,4773,31
2020-05-18 09:25:08,4773,32
2020-05-18 09:25:08,4773,33
2020-05-18 09:25:08,4773,34
2020-05-18 09:25:08,4773,35
2020-05-18 09:25:08,4773,36
2020-05-18 09:25:08,4773,37
2020-05-18 09:25:08,4773,38
2020-05-18 09:25:08,4773,39
2020-05-18 09:25:08,4773,40
2020-05-18 09:25:08,4773,41
2020-05-18 09:25:08,4773,42
2020-05-18 09:25:08,4773,43
2020-05-18 09:25:08,4773,44
2020-05-18 09:25:08,4773,45
2020-05-18 09:25:08,4773,46
2020-05-18 09:25:08,4773,47
2020-05-18 09:25:08,4773,48
2020-05-18 09:25:08,4773,49
2020-05-18 09:25:08,4773,50
2020-05-18 09:25:08,4773,51
2020-05-18 09:25:08,4773,52
2020-05-18 09:25:08,4773,53
2020-05-18 09:25:08,4773,54
2020-05-18 09:25:08,4773,55
2020-05-18 09:25:08,4773,56
2020-05-18 09:25:08,4773,57
2020-05-18 09:25:08,4773,58
2020-05-18 09:25:08,4773,59
2020-05-18 09:25:08,4773,60
2020-05-18 09:25:08,4773,61
2020-05-18 09:25:08,4773,62
2020-05-18 09:25:08,4773,63
2020-05-18 09:25:08,4773,64
2020-05-18 09:25:08,4773,65
2020-05-18 09:25:08,4773,66
2020-05-18 09:25:08,4773,67
2020-05-18 09:25:08,4773,68
2020-05-18 09:25:08,4773,69
2020-05-18 09:25:08,4773,70
2020-05-18 09:25:08,4773,71
2020-05-18 09:25:08,4773,72
2020-05-18 09:25:08,4773,73
2020-05-18 09:25:08,4773,74
2020-05-18 09:25:08,4773,75
2020-05-18 09:25:08,4773,76
2020-05-18 09:25:08,4773,77
2020-05-18 09:25:08,4773,78
2020-05-18 09:25:08,4773,79
2020-05-18 09:25:35,4800,2585
2020-05-18 09:26:35,4860,9986
2020-05-18 09:27:35,4920,17062
2020-05-18 09:28:35,4980,24186
2020-05-18 09:29:35,5040,31616
2020-05-18 09:30:35,5100,39053
2020-05-18 09:31:35,5160,46547
2020-05-18 09:32:35,5220,53898
2020-05-18 09:33:35,5280,61261
2020-05-18 09:34:35,5340,68586
2020-05-18 09:35:35,5400,75896
2020-05-18 09:36:35,5460,83259
2020-05-18 09:37:35,5520,90600
2020-05-18 09:38:35,5580,97832
2020-05-18 09:39:35,5640,105040
2020-05-18 09:40:35,5700,112335
2020-05-18 09:41:35,5760,119621
2020-05-18 09:42:35,5820,126380
2020-05-18 09:43:35,5880,133979
2020-05-18 09:44:35,5940,141548
2020-05-18 09:45:35,6000,149076
2020-05-18 09:46:35,6060,156643
2020-05-18 09:47:35,6120,164173
2020-05-18 09:48:35,6180,171669
2020-05-18 09:49:35,6240,179259
2020-05-18 09:50:35,6300,186777
2020-05-18 09:51:35,6360,194277
2020-05-18 09:52:35,6420,201854
2020-05-18 09:53:35,6480,209466
2020-05-18 09:54:35,6540,217031
2020-05-18 09:55:35,6600,224568
2020-05-18 09:56:35,6660,232007
2020-05-18 09:57:35,6720,239569
2020-05-18 09:58:35,6780,247199
2020-05-18 09:59:35,6840,254835
2020-05-18 10:00:35,6900,262446
2020-05-18 10:01:35,6960,270066
2020-05-18 10:02:35,7020,277663
2020-05-18 10:03:35,7080,285214
2020-05-18 10:04:35,7140,292735
2020-05-18 10:05:35,7200,300310
2020-05-18 10:06:35,7260,307888
2020-05-18 10:07:35,7320,315476
2020-05-18 10:08:35,7380,322992
2020-05-18 10:09:35,7440,330453
2020-05-18 10:10:35,7500,337998
2020-05-18 10:11:35,7560,345541
2020-05-18 10:12:35,7620,353123
2020-05-18 10:13:35,7680,360776
2020-05-18 10:14:35,7740,368392
2020-05-18 10:15:35,7800,375947
2020-05-18 10:16:35,7860,383480
2020-05-18 10:17:35,7920,391043
2020-05-18 10:18:35,7980,398538
2020-05-18 10:19:35,8040,406057
2020-05-18 10:20:35,8100,413390
2020-05-18 10:21:35,8160,420908
2020-05-18 10:22:35,8220,428436
2020-05-18 10:23:35,8280,435983
2020-05-18 10:24:35,8340,443476
2020-05-18 10:25:35,8400,450986
2020-05-18 10:26:35,8460,458518
2020-05-18 10:27:35,8520,466123
2020-05-18 10:28:35,8580,473573
2020-05-18 10:29:35,8640,481111
2020-05-18 10:30:35,8700,488559
2020-05-18 10:31:35,8760,496038
2020-05-18 10:32:35,8820,503530
2020-05-18 10:33:35,8880,511005
2020-05-18 10:34:35,8940,518569
2020-05-18 10:35:35,9000,526072
2020-05-18 10:36:35,9060,533590
2020-05-18 10:37:35,9120,540992
2020-05-18 10:38:35,9180,548466
2020-05-18 10:39:35,9240,555993
2020-05-18 10:40:35,9300,563215
2020-05-18 10:41:35,9360,570743
2020-05-18 10:42:35,9420,578253
2020-05-18 10:43:35,9480,585836
2020-05-18 10:44:35,9540,593363
2020-05-18 10:45:35,9600,600847
2020-05-18 10:46:35,9660,608491
2020-05-18 10:47:35,9720,616142
2020-05-18 10:48:35,9780,623707
2020-05-18 10:49:35,9840,631302
2020-05-18 10:50:35,9900,638914
2020-05-18 10:51:35,9960,646631
2020-05-18 10:52:35,10020,654307
2020-05-18 10:53:35,10080,661984
2020-05-18 10:54:35,10140,668488
2020-05-18 10:55:35,10200,676038
2020-05-18 10:56:35,10260,683740
2020-05-18 10:57:35,10320,691401
2020-05-18 10:58:35,10380,699072
2020-05-18 10:59:35,10440,706704
2020-05-18 11:00:35,10500,714257
2020-05-18 11:01:35,10560,721598
2020-05-18 11:02:35,10620,729206
2020-05-18 11:03:35,10680,736878
2020-05-18 11:04:35,10740,744560
2020-05-18 11:05:35,10800,752237
2020-05-18 11:06:35,10860,759819
2020-05-18 11:07:35,10920,767408
2020-05-18 11:08:35,10980,775063
2020-05-18 11:09:35,11040,782735
2020-05-18 11:10:35,11100,790359
2020-05-18 11:11:35,11160,797970
2020-05-18 11:12:35,11220,805468
2020-05-18 11:13:35,11280,813158
2020-05-18 11:14:35,11340,820781
2020-05-18 11:15:35,11400,828504
2020-05-18 11:16:35,11460,836162
2020-05-18 11:17:35,11520,843875
2020-05-18 11:18:35,11580,851515
2020-05-18 11:19:35,11640,859182
2020-05-18 11:20:35,11700,866849
2020-05-18 11:21:35,11760,874546
2020-05-18 11:22:35,11820,882208
2020-05-18 11:23:35,11880,889905
2020-05-18 11:24:35,11940,897563
2020-05-18 11:25:35,12000,905220
2020-05-18 11:26:35,12060,912840
2020-05-18 11:27:35,12120,920483
2020-05-18 11:28:35,12180,928097
2020-05-18 11:29:35,12240,935310
2020-05-18 11:30:35,12300,942940
2020-05-18 11:31:35,12360,950467
2020-05-18 11:32:35,12420,958112
2020-05-18 11:33:35,12480,965759
2020-05-18 11:34:35,12540,973386
2020-05-18 11:35:35,12600,981077
2020-05-18 11:36:35,12660,988708
2020-05-18 11:37:35,12720,996282
2020-05-18 11:38:35,12780,1003905
2020-05-18 11:39:35,12840,1011609
2020-05-18 11:40:35,12900,1019301
2020-05-18 11:41:35,12960,1027004
2020-05-18 11:42:35,13020,1034664
2020-05-18 11:43:35,13080,1042297
2020-05-18 11:44:36,13141,1049929
2020-05-18 11:45:35,13200,1057379
2020-05-18 11:46:35,13260,1065091
2020-05-18 11:47:35,13320,1072714
2020-05-18 11:48:35,13380,1080393
2020-05-18 11:49:35,13440,1088053
2020-05-18 11:50:35,13500,1095688
2020-05-18 11:51:35,13560,1103247
2020-05-18 11:52:35,13620,1110860
2020-05-18 11:53:35,13680,1118555
2020-05-18 11:54:35,13740,1126266
2020-05-18 11:55:35,13800,1133907
2020-05-18 11:56:35,13860,1141517
2020-05-18 11:57:35,13920,1149136
2020-05-18 11:58:35,13980,1156795
2020-05-18 11:59:35,14040,1164437
2020-05-18 12:00:35,14100,1172081
2020-05-18 12:01:35,14160,1179709
2020-05-18 12:02:35,14220,1187360
2020-05-18 12:03:35,14280,1194965
2020-05-18 12:04:35,14340,1202393
2020-05-18 12:05:35,14400,1209985
2020-05-18 12:06:35,14460,1217485
2020-05-18 12:07:35,14520,1224936
2020-05-18 12:08:35,14580,1232410
2020-05-18 12:09:35,14640,1239796
2020-05-18 12:10:35,14700,1247212
2020-05-18 12:11:35,14760,1254768
2020-05-18 12:12:35,14820,1262312
2020-05-18 12:13:35,14880,1269940
2020-05-18 12:14:35,14940,1277455
2020-05-18 12:15:35,15000,1285065
2020-05-18 12:16:35,15060,1292685
2020-05-18 12:17:35,15120,1300221
2020-05-18 12:18:35,15180,1307773
2020-05-18 12:19:35,15240,1315373
2020-05-18 12:20:35,15300,1322899
2020-05-18 12:21:35,15360,1330412
2020-05-18 12:22:35,15420,1338041
2020-05-18 12:23:35,15480,1345388
2020-05-18 12:24:35,15540,1352957
2020-05-18 12:25:35,15600,1360485
2020-05-18 12:26:35,15660,1368032
2020-05-18 12:27:35,15720,1375606
2020-05-18 12:28:35,15780,1383063
2020-05-18 12:29:35,15840,1390520
2020-05-18 12:30:35,15900,1398032
2020-05-18 12:31:35,15960,1405600
2020-05-18 12:32:35,16020,1413153
2020-05-18 12:33:35,16080,1420673
2020-05-18 12:34:35,16140,1428238
2020-05-18 12:35:35,16200,1435706
2020-05-18 12:36:35,16260,1443217
2020-05-18 12:37:35,16320,1450837
2020-05-18 12:38:35,16380,1458349
2020-05-18 12:39:35,16440,1465816
2020-05-18 12:40:35,16500,1472689
2020-05-18 12:41:35,16560,1480250
2020-05-18 12:42:35,16620,1487815
2020-05-18 12:43:35,16680,1495334
2020-05-18 12:44:35,16740,1502534
2020-05-18 12:45:35,16800,1510039
2020-05-18 12:46:35,16860,1517480
2020-05-18 12:47:35,16920,1524851
2020-05-18 12:48:35,16980,1531147
2020-05-18 12:49:35,17040,1537353
2020-05-18 12:50:35,17100,1543612
2020-05-18 12:51:35,17160,1549840
2020-05-18 12:52:35,17220,1557019
2020-05-18 12:53:35,17280,1564347
2020-05-18 12:54:35,17340,1571666
2020-05-18 12:55:35,17400,1579220
2020-05-18 12:56:35,17460,1586419
2020-05-18 12:57:35,17520,1593648
2020-05-18 12:58:35,17580,1601213
2020-05-18 12:59:35,17640,1608742
2020-05-18 13:00:35,17700,1616291
2020-05-18 13:01:35,17760,1623871
2020-05-18 13:02:35,17820,1631444
2020-05-18 13:03:35,17880,1638793
2020-05-18 13:04:35,17940,1646126
2020-05-18 13:05:35,18000,1653439
2020-05-18 13:06:35,18060,1660675
2020-05-18 13:07:35,18120,1667970
2020-05-18 13:08:35,18180,1675382
2020-05-18 13:09:35,18240,1682740
2020-05-18 13:10:35,18300,1690138
2020-05-18 13:11:35,18360,1697602
2020-05-18 13:12:35,18420,1705104
2020-05-18 13:13:35,18480,1712520
2020-05-18 13:14:35,18540,1719970
2020-05-18 13:15:35,18600,1727393
