date,elapsed time,height
2020-02-11 15:16:10,0,0
2020-02-11 19:55:11,16741,1
2020-02-11 19:55:26,16756,2
2020-02-11 19:55:26,16756,3
2020-02-11 19:55:26,16756,4
2020-02-11 19:55:26,16756,5
2020-02-11 19:55:26,16756,6
2020-02-11 19:55:26,16756,7
2020-02-11 19:55:26,16756,8
2020-02-11 19:55:26,16756,9
2020-02-11 19:55:26,16756,10
2020-02-11 19:55:26,16756,11
2020-02-11 19:55:26,16756,12
2020-02-11 19:55:27,16757,13
2020-02-11 19:55:27,16757,14
2020-02-11 19:55:27,16757,15
2020-02-11 19:55:27,16757,16
2020-02-11 19:55:40,16770,17
2020-02-11 19:55:41,16771,18
2020-02-11 19:55:41,16771,19
2020-02-11 19:55:41,16771,20
2020-02-11 19:55:41,16771,21
2020-02-11 19:55:41,16771,22
2020-02-11 19:55:41,16771,23
2020-02-11 19:55:41,16771,24
2020-02-11 19:55:41,16771,25
2020-02-11 19:55:41,16771,26
2020-02-11 19:55:41,16771,27
2020-02-11 19:55:41,16771,28
2020-02-11 19:55:41,16771,29
2020-02-11 19:55:41,16771,30
2020-02-11 19:55:41,16771,31
2020-02-11 19:55:41,16771,32
2020-02-11 19:55:41,16771,33
2020-02-11 19:55:41,16771,34
2020-02-11 19:55:41,16771,35
2020-02-11 19:55:41,16771,36
2020-02-11 19:55:41,16771,37
2020-02-11 19:55:41,16771,38
2020-02-11 19:55:41,16771,39
2020-02-11 19:55:41,16771,40
2020-02-11 19:55:41,16771,41
2020-02-11 19:55:41,16771,42
2020-02-11 19:55:41,16771,43
2020-02-11 19:55:41,16771,44
2020-02-11 19:55:41,16771,45
2020-02-11 19:55:41,16771,46
2020-02-11 19:55:41,16771,47
2020-02-11 19:55:41,16771,48
2020-02-11 19:55:42,16772,49
2020-02-11 19:55:42,16772,50
2020-02-11 19:55:42,16772,51
2020-02-11 19:55:42,16772,52
2020-02-11 19:55:42,16772,53
2020-02-11 19:55:42,16772,54
2020-02-11 19:55:42,16772,55
2020-02-11 19:55:42,16772,56
2020-02-11 19:55:42,16772,57
2020-02-11 19:55:42,16772,58
2020-02-11 19:55:42,16772,59
2020-02-11 19:55:42,16772,60
2020-02-11 19:55:42,16772,61
2020-02-11 19:55:54,16784,62
2020-02-11 19:55:54,16784,63
2020-02-11 19:55:54,16784,64
2020-02-11 19:55:54,16784,65
2020-02-11 19:55:54,16784,66
2020-02-11 19:55:54,16784,67
2020-02-11 19:55:54,16784,68
2020-02-11 19:55:54,16784,69
2020-02-11 19:55:54,16784,70
2020-02-11 19:55:54,16784,71
2020-02-11 19:55:54,16784,72
2020-02-11 19:55:54,16784,73
2020-02-11 19:55:54,16784,74
2020-02-11 19:55:54,16784,75
2020-02-11 19:55:54,16784,76
2020-02-11 19:55:54,16784,77
2020-02-11 19:55:54,16784,78
2020-02-11 19:55:54,16784,79
2020-02-11 19:55:54,16784,80
2020-02-11 19:56:21,16811,81
2020-02-11 19:56:21,16811,82
2020-02-11 19:56:21,16811,83
2020-02-11 19:56:21,16811,84
2020-02-11 19:56:21,16811,85
2020-02-11 19:56:21,16811,86
2020-02-11 19:56:21,16811,87
2020-02-11 19:56:21,16811,88
2020-02-11 19:56:21,16811,89
2020-02-11 19:56:21,16811,90
2020-02-11 19:56:21,16811,91
2020-02-11 19:56:21,16811,92
2020-02-11 19:56:21,16811,93
2020-02-11 19:56:21,16811,94
2020-02-11 19:56:21,16811,95
2020-02-11 19:56:21,16811,96
2020-02-11 19:56:21,16811,97
2020-02-11 19:56:21,16811,98
2020-02-11 19:56:21,16811,99
2020-02-11 19:56:21,16811,100
2020-02-11 19:56:21,16811,101
2020-02-11 19:56:21,16811,102
2020-02-11 19:56:21,16811,103
2020-02-11 19:56:21,16811,104
2020-02-11 19:56:21,16811,105
2020-02-11 19:56:21,16811,106
2020-02-11 19:56:22,16812,107
2020-02-11 19:56:22,16812,108
2020-02-11 19:56:22,16812,109
2020-02-11 19:56:22,16812,110
2020-02-11 19:56:22,16812,111
2020-02-11 19:56:22,16812,112
2020-02-11 19:56:22,16812,113
2020-02-11 19:56:22,16812,114
2020-02-11 19:56:22,16812,115
2020-02-11 19:56:22,16812,116
2020-02-11 19:56:22,16812,117
2020-02-11 19:56:22,16812,118
2020-02-11 19:56:22,16812,119
2020-02-11 19:56:22,16812,120
2020-02-11 19:56:22,16812,121
2020-02-11 19:56:22,16812,122
2020-02-11 19:56:22,16812,123
2020-02-11 19:56:22,16812,124
2020-02-11 19:56:22,16812,125
2020-02-11 19:56:22,16812,126
2020-02-11 19:56:22,16812,127
2020-02-11 19:56:22,16812,128
2020-02-11 19:56:22,16812,129
2020-02-11 19:56:22,16812,130
2020-02-11 19:56:22,16812,131
2020-02-11 19:56:22,16812,132
2020-02-11 19:56:22,16812,133
2020-02-11 19:56:22,16812,134
2020-02-11 19:56:22,16812,135
2020-02-11 19:56:22,16812,136
2020-02-11 19:56:22,16812,137
2020-02-11 19:56:22,16812,138
2020-02-11 19:56:22,16812,139
2020-02-11 19:56:22,16812,140
2020-02-11 19:56:22,16812,141
2020-02-11 19:56:22,16812,142
2020-02-11 19:56:22,16812,143
2020-02-11 19:56:22,16812,144
2020-02-11 19:56:22,16812,145
2020-02-11 19:56:22,16812,146
2020-02-11 19:56:22,16812,147
2020-02-11 19:56:22,16812,148
2020-02-11 19:56:22,16812,149
2020-02-11 19:56:22,16812,150
2020-02-11 19:56:23,16813,151
2020-02-11 19:56:23,16813,152
2020-02-11 19:56:23,16813,153
2020-02-11 19:56:23,16813,154
2020-02-11 19:56:23,16813,155
2020-02-11 19:56:23,16813,156
2020-02-11 19:56:23,16813,157
2020-02-11 19:56:23,16813,158
2020-02-11 19:56:23,16813,159
2020-02-11 19:56:23,16813,160
2020-02-11 19:56:23,16813,161
2020-02-11 19:56:23,16813,162
2020-02-11 19:56:23,16813,163
2020-02-11 19:56:23,16813,164
2020-02-11 19:56:23,16813,165
2020-02-11 19:56:23,16813,166
2020-02-11 19:56:23,16813,167
2020-02-11 19:56:23,16813,168
2020-02-11 19:56:23,16813,169
2020-02-11 19:56:23,16813,170
2020-02-11 19:56:23,16813,171
2020-02-11 19:56:23,16813,172
2020-02-11 19:56:23,16813,173
2020-02-11 19:56:23,16813,174
2020-02-11 19:56:23,16813,175
2020-02-11 19:56:23,16813,176
2020-02-11 19:56:36,16826,177
2020-02-11 19:56:36,16826,178
2020-02-11 19:56:36,16826,179
2020-02-11 19:56:36,16826,180
2020-02-11 19:56:36,16826,181
2020-02-11 19:56:36,16826,182
2020-02-11 19:56:36,16826,183
2020-02-11 19:56:36,16826,184
2020-02-11 19:56:36,16826,185
2020-02-11 19:56:36,16826,186
2020-02-11 19:56:36,16826,187
2020-02-11 19:56:36,16826,188
2020-02-11 19:56:36,16826,189
2020-02-11 19:56:36,16826,190
2020-02-11 19:56:36,16826,191
2020-02-11 19:56:36,16826,192
2020-02-11 19:56:36,16826,193
2020-02-11 19:56:50,16840,194
2020-02-11 19:56:50,16840,195
2020-02-11 19:56:50,16840,196
2020-02-11 19:56:50,16840,197
2020-02-11 19:56:50,16840,198
2020-02-11 19:56:50,16840,199
2020-02-11 19:56:50,16840,200
2020-02-11 19:57:47,16897,201
2020-02-11 19:57:47,16897,202
2020-02-11 19:57:47,16897,203
