date,elapsed time,height
2020-05-09 16:05:40,0,0
2020-05-09 16:52:39,2819,1
2020-05-09 16:52:40,2820,2
2020-05-09 16:52:40,2820,3
2020-05-09 16:52:40,2820,4
2020-05-09 16:52:40,2820,5
2020-05-09 16:52:40,2820,6
2020-05-09 16:52:40,2820,7
2020-05-09 16:52:41,2821,8
2020-05-09 16:52:41,2821,9
2020-05-09 16:52:41,2821,10
2020-05-09 16:52:41,2821,11
2020-05-09 16:52:41,2821,12
2020-05-09 16:52:41,2821,13
2020-05-09 16:52:41,2821,14
2020-05-09 16:52:41,2821,15
2020-05-09 16:52:42,2822,16
2020-05-09 16:52:42,2822,17
2020-05-09 16:52:42,2822,18
2020-05-09 16:52:42,2822,19
2020-05-09 16:52:42,2822,20
2020-05-09 16:52:42,2822,21
2020-05-09 16:52:42,2822,22
2020-05-09 16:52:42,2822,23
2020-05-09 16:52:43,2823,24
2020-05-09 16:52:43,2823,25
2020-05-09 16:52:43,2823,26
2020-05-09 16:52:43,2823,27
2020-05-09 16:52:43,2823,28
2020-05-09 16:52:43,2823,29
2020-05-09 16:52:43,2823,30
2020-05-09 16:52:44,2824,31
2020-05-09 16:52:44,2824,32
2020-05-09 16:52:44,2824,33
2020-05-09 16:52:44,2824,34
2020-05-09 16:52:44,2824,35
2020-05-09 16:52:44,2824,36
2020-05-09 16:52:44,2824,37
2020-05-09 16:52:45,2825,38
2020-05-09 16:52:45,2825,39
2020-05-09 16:52:45,2825,40
2020-05-09 16:52:45,2825,41
2020-05-09 16:52:45,2825,42
2020-05-09 16:52:45,2825,43
2020-05-09 16:52:46,2826,44
2020-05-09 16:52:46,2826,45
2020-05-09 16:52:46,2826,46
2020-05-09 16:52:46,2826,47
2020-05-09 16:53:40,2880,3817
2020-05-09 16:54:40,2940,8671
2020-05-09 16:55:40,3000,13377
2020-05-09 16:56:40,3060,18120
2020-05-09 16:57:40,3120,22874
2020-05-09 16:58:40,3180,27655
2020-05-09 16:59:40,3240,32560
2020-05-09 17:00:40,3300,37404
2020-05-09 17:01:40,3360,41461
2020-05-09 17:02:40,3420,46410
2020-05-09 17:03:40,3480,51510
2020-05-09 17:04:40,3540,56367
2020-05-09 17:05:40,3600,61009
2020-05-09 17:06:40,3660,64446
2020-05-09 17:07:40,3720,69152
2020-05-09 17:08:40,3780,74179
2020-05-09 17:09:40,3840,79171
2020-05-09 17:10:40,3900,83954
2020-05-09 17:11:40,3960,88747
2020-05-09 17:12:40,4020,93534
2020-05-09 17:13:40,4080,98418
2020-05-09 17:14:40,4140,103300
2020-05-09 17:15:40,4200,108094
2020-05-09 17:16:40,4260,112940
2020-05-09 17:17:40,4320,117820
2020-05-09 17:18:40,4380,122589
2020-05-09 17:19:40,4440,127406
2020-05-09 17:20:40,4500,132157
2020-05-09 17:21:40,4560,136931
2020-05-09 17:22:40,4620,141779
2020-05-09 17:23:40,4680,146666
2020-05-09 17:24:40,4740,151511
2020-05-09 17:25:40,4800,156374
2020-05-09 17:26:40,4860,161175
2020-05-09 17:27:40,4920,165953
2020-05-09 17:28:40,4980,170650
2020-05-09 17:29:40,5040,175486
2020-05-09 17:30:40,5100,180407
2020-05-09 17:31:40,5160,185348
2020-05-09 17:32:40,5220,190167
2020-05-09 17:33:40,5280,195032
2020-05-09 17:34:40,5340,199926
2020-05-09 17:35:40,5400,204735
2020-05-09 17:36:40,5460,209444
2020-05-09 17:37:40,5520,214415
2020-05-09 17:38:40,5580,219238
2020-05-09 17:39:40,5640,224142
2020-05-09 17:40:40,5700,229006
2020-05-09 17:41:40,5760,233869
2020-05-09 17:42:40,5820,238627
2020-05-09 17:43:40,5880,243471
2020-05-09 17:44:40,5940,248193
2020-05-09 17:45:40,6000,252976
2020-05-09 17:46:40,6060,257693
2020-05-09 17:47:40,6120,262492
2020-05-09 17:48:40,6180,267214
2020-05-09 17:49:40,6240,271970
2020-05-09 17:50:40,6300,276720
2020-05-09 17:51:40,6360,281639
2020-05-09 17:52:40,6420,286323
2020-05-09 17:53:40,6480,291090
2020-05-09 17:54:40,6540,295791
2020-05-09 17:55:40,6600,300468
2020-05-09 17:56:40,6660,305230
2020-05-09 17:57:40,6720,309982
2020-05-09 17:58:40,6780,314894
2020-05-09 17:59:40,6840,319802
2020-05-09 18:00:40,6900,324711
2020-05-09 18:01:40,6960,329481
2020-05-09 18:02:40,7020,334173
2020-05-09 18:03:40,7080,338854
2020-05-09 18:04:40,7140,343636
2020-05-09 18:05:40,7200,348262
2020-05-09 18:06:40,7260,352555
2020-05-09 18:07:40,7320,357324
2020-05-09 18:08:40,7380,362278
2020-05-09 18:09:40,7440,367187
2020-05-09 18:10:40,7500,371952
2020-05-09 18:11:40,7560,376616
2020-05-09 18:12:40,7620,381178
2020-05-09 18:13:40,7680,386006
2020-05-09 18:14:40,7740,390798
2020-05-09 18:15:40,7800,395577
2020-05-09 18:16:40,7860,400404
2020-05-09 18:17:40,7920,405168
2020-05-09 18:18:40,7980,409830
2020-05-09 18:19:40,8040,414450
2020-05-09 18:20:40,8100,421593
2020-05-09 18:21:40,8160,429721
2020-05-09 18:22:40,8220,436936
2020-05-09 18:23:40,8280,444712
2020-05-09 18:24:40,8340,452352
2020-05-09 18:25:40,8400,460398
2020-05-09 18:26:40,8460,467696
