date,elapsed time,height
2020-02-15 23:44:04,0,0
2020-02-16 03:54:26,15022,1
2020-02-16 03:54:39,15035,2
2020-02-16 03:54:39,15035,3
2020-02-16 03:54:39,15035,4
2020-02-16 03:54:39,15035,5
2020-02-16 03:54:39,15035,6
2020-02-16 03:54:39,15035,7
2020-02-16 03:54:39,15035,8
2020-02-16 03:54:39,15035,9
2020-02-16 03:54:39,15035,10
2020-02-16 03:54:50,15046,11
2020-02-16 03:54:50,15046,12
2020-02-16 03:54:50,15046,13
2020-02-16 03:54:50,15046,14
2020-02-16 03:54:50,15046,15
2020-02-16 03:54:50,15046,16
2020-02-16 03:54:50,15046,17
2020-02-16 03:54:50,15046,18
2020-02-16 03:54:50,15046,19
2020-02-16 03:54:50,15046,20
2020-02-16 03:54:50,15046,21
2020-02-16 03:54:50,15046,22
2020-02-16 03:54:50,15046,23
2020-02-16 03:54:50,15046,24
2020-02-16 03:54:50,15046,25
2020-02-16 03:54:50,15046,26
2020-02-16 03:54:50,15046,27
2020-02-16 03:54:50,15046,28
2020-02-16 03:54:50,15046,29
2020-02-16 03:54:50,15046,30
2020-02-16 03:54:50,15046,31
2020-02-16 03:54:50,15046,32
2020-02-16 03:54:50,15046,33
2020-02-16 03:54:50,15046,34
2020-02-16 03:54:50,15046,35
2020-02-16 03:54:50,15046,36
2020-02-16 03:54:50,15046,37
2020-02-16 03:54:50,15046,38
2020-02-16 03:54:50,15046,39
2020-02-16 03:54:50,15046,40
2020-02-16 03:54:50,15046,41
2020-02-16 03:54:50,15046,42
2020-02-16 03:54:50,15046,43
2020-02-16 03:54:50,15046,44
2020-02-16 03:54:50,15046,45
2020-02-16 03:54:50,15046,46
2020-02-16 03:54:50,15046,47
2020-02-16 03:54:50,15046,48
2020-02-16 03:54:50,15046,49
2020-02-16 03:54:50,15046,50
2020-02-16 03:54:50,15046,51
2020-02-16 03:54:50,15046,52
2020-02-16 03:54:50,15046,53
2020-02-16 03:54:50,15046,54
2020-02-16 03:54:50,15046,55
2020-02-16 03:54:50,15046,56
2020-02-16 03:54:50,15046,57
2020-02-16 03:54:50,15046,58
2020-02-16 03:54:50,15046,59
2020-02-16 03:54:50,15046,60
2020-02-16 03:54:50,15046,61
2020-02-16 03:54:50,15046,62
2020-02-16 03:54:50,15046,63
2020-02-16 03:54:50,15046,64
2020-02-16 03:54:50,15046,65
2020-02-16 03:54:50,15046,66
2020-02-16 03:54:50,15046,67
2020-02-16 03:54:50,15046,68
2020-02-16 03:54:50,15046,69
2020-02-16 03:54:50,15046,70
2020-02-16 03:54:50,15046,71
2020-02-16 03:54:50,15046,72
2020-02-16 03:54:50,15046,73
2020-02-16 03:54:50,15046,74
2020-02-16 03:54:50,15046,75
2020-02-16 03:54:50,15046,76
2020-02-16 03:54:50,15046,77
2020-02-16 03:54:50,15046,78
2020-02-16 03:54:50,15046,79
2020-02-16 03:54:50,15046,80
2020-02-16 03:54:50,15046,81
2020-02-16 03:54:50,15046,82
2020-02-16 03:54:50,15046,83
2020-02-16 03:54:50,15046,84
2020-02-16 03:54:50,15046,85
2020-02-16 03:54:50,15046,86
2020-02-16 03:54:50,15046,87
2020-02-16 03:54:50,15046,88
2020-02-16 03:54:50,15046,89
2020-02-16 03:54:50,15046,90
2020-02-16 03:54:50,15046,91
2020-02-16 03:54:50,15046,92
2020-02-16 03:54:50,15046,93
2020-02-16 03:54:50,15046,94
2020-02-16 03:54:50,15046,95
2020-02-16 03:54:50,15046,96
2020-02-16 03:54:50,15046,97
2020-02-16 03:54:50,15046,98
2020-02-16 03:54:50,15046,99
2020-02-16 03:54:50,15046,100
2020-02-16 03:54:50,15046,101
2020-02-16 03:54:50,15046,102
2020-02-16 03:54:50,15046,103
2020-02-16 03:54:50,15046,104
2020-02-16 03:54:50,15046,105
2020-02-16 03:54:50,15046,106
2020-02-16 03:54:50,15046,107
2020-02-16 03:54:50,15046,108
2020-02-16 03:54:50,15046,109
2020-02-16 03:54:50,15046,110
2020-02-16 03:54:50,15046,111
2020-02-16 03:54:50,15046,112
2020-02-16 03:54:50,15046,113
2020-02-16 03:54:50,15046,114
2020-02-16 03:54:50,15046,115
2020-02-16 03:54:50,15046,116
2020-02-16 03:54:50,15046,117
2020-02-16 03:54:50,15046,118
2020-02-16 03:54:50,15046,119
2020-02-16 03:54:50,15046,120
2020-02-16 03:54:50,15046,121
2020-02-16 03:54:50,15046,122
2020-02-16 03:54:50,15046,123
2020-02-16 03:54:50,15046,124
2020-02-16 03:54:50,15046,125
2020-02-16 03:54:50,15046,126
2020-02-16 03:54:50,15046,127
2020-02-16 03:54:50,15046,128
2020-02-16 03:54:50,15046,129
2020-02-16 03:54:50,15046,130
2020-02-16 03:54:50,15046,131
2020-02-16 03:54:50,15046,132
2020-02-16 03:54:50,15046,133
2020-02-16 03:54:50,15046,134
2020-02-16 03:54:50,15046,135
2020-02-16 03:54:50,15046,136
2020-02-16 03:54:50,15046,137
2020-02-16 03:54:50,15046,138
2020-02-16 03:54:50,15046,139
2020-02-16 03:54:50,15046,140
2020-02-16 03:54:50,15046,141
2020-02-16 03:54:50,15046,142
2020-02-16 03:54:50,15046,143
2020-02-16 03:54:50,15046,144
2020-02-16 03:54:50,15046,145
2020-02-16 03:54:50,15046,146
2020-02-16 03:54:50,15046,147
2020-02-16 03:54:50,15046,148
2020-02-16 03:54:50,15046,149
2020-02-16 03:54:50,15046,150
2020-02-16 03:54:50,15046,151
2020-02-16 03:54:50,15046,152
2020-02-16 03:54:50,15046,153
2020-02-16 03:54:50,15046,154
2020-02-16 03:54:50,15046,155
2020-02-16 03:54:50,15046,156
2020-02-16 03:54:50,15046,157
2020-02-16 03:54:50,15046,158
2020-02-16 03:54:50,15046,159
2020-02-16 03:54:50,15046,160
2020-02-16 03:54:50,15046,161
2020-02-16 03:54:50,15046,162
2020-02-16 03:54:50,15046,163
2020-02-16 03:54:50,15046,164
2020-02-16 03:54:50,15046,165
2020-02-16 03:54:50,15046,166
2020-02-16 03:54:50,15046,167
2020-02-16 03:54:50,15046,168
2020-02-16 03:54:50,15046,169
2020-02-16 03:54:50,15046,170
2020-02-16 03:54:50,15046,171
2020-02-16 03:54:50,15046,172
2020-02-16 03:54:50,15046,173
2020-02-16 03:54:50,15046,174
2020-02-16 03:54:50,15046,175
2020-02-16 03:54:50,15046,176
2020-02-16 03:54:50,15046,177
2020-02-16 03:54:50,15046,178
2020-02-16 03:54:50,15046,179
2020-02-16 03:54:50,15046,180
2020-02-16 03:54:50,15046,181
2020-02-16 03:54:50,15046,182
2020-02-16 03:54:50,15046,183
2020-02-16 03:54:50,15046,184
2020-02-16 03:54:50,15046,185
2020-02-16 03:54:50,15046,186
2020-02-16 03:54:50,15046,187
2020-02-16 03:54:50,15046,188
2020-02-16 03:54:50,15046,189
2020-02-16 03:54:50,15046,190
2020-02-16 03:55:01,15057,191
2020-02-16 03:55:01,15057,192
2020-02-16 03:55:01,15057,193
2020-02-16 03:55:01,15057,194
2020-02-16 03:55:01,15057,195
2020-02-16 03:55:01,15057,196
2020-02-16 03:55:02,15058,197
2020-02-16 03:55:02,15058,198
2020-02-16 03:55:02,15058,199
2020-02-16 03:55:02,15058,200
2020-02-16 03:55:02,15058,201
2020-02-16 03:55:02,15058,202
2020-02-16 03:55:02,15058,203
2020-02-16 03:55:02,15058,204
2020-02-16 03:55:02,15058,205
2020-02-16 03:55:02,15058,206
2020-02-16 03:55:02,15058,207
2020-02-16 03:55:02,15058,208
2020-02-16 03:55:02,15058,209
2020-02-16 03:55:02,15058,210
2020-02-16 03:55:02,15058,211
2020-02-16 03:55:02,15058,212
2020-02-16 03:55:02,15058,213
2020-02-16 03:55:02,15058,214
2020-02-16 03:55:02,15058,215
2020-02-16 03:55:02,15058,216
2020-02-16 03:55:02,15058,217
2020-02-16 03:55:02,15058,218
2020-02-16 03:55:02,15058,219
2020-02-16 03:55:02,15058,220
2020-02-16 03:55:02,15058,221
2020-02-16 03:55:02,15058,222
2020-02-16 03:55:02,15058,223
2020-02-16 03:55:02,15058,224
2020-02-16 03:55:02,15058,225
2020-02-16 03:55:02,15058,226
2020-02-16 03:55:02,15058,227
2020-02-16 03:55:02,15058,228
2020-02-16 03:55:02,15058,229
2020-02-16 03:55:02,15058,230
