date,elapsed time,height
2020-05-05 02:02:47,3300,63891
2020-05-05 02:03:47,3360,69573
2020-05-05 02:04:47,3420,75244
2020-05-05 02:05:47,3480,81080
2020-05-05 02:06:47,3540,87230
2020-05-05 02:07:47,3600,93007
2020-05-05 02:08:47,3660,96579
2020-05-05 02:09:47,3720,102340
2020-05-05 02:10:47,3780,108247
2020-05-05 02:11:47,3840,114623
2020-05-05 02:12:47,3900,120524
2020-05-05 02:13:47,3960,126348
2020-05-05 02:14:47,4020,132824
2020-05-05 02:15:47,4080,138770
2020-05-05 02:16:47,4140,144651
2020-05-05 02:17:47,4200,150195
2020-05-05 02:18:47,4260,156578
2020-05-05 02:19:47,4320,162475
2020-05-05 02:20:47,4380,169445
2020-05-05 02:21:47,4440,176528
2020-05-05 02:22:47,4500,183681
2020-05-05 02:23:47,4560,190267
2020-05-05 02:24:47,4620,197517
2020-05-05 02:25:47,4680,204303
2020-05-05 02:26:47,4740,211438
2020-05-05 02:27:47,4800,218274
2020-05-05 02:28:47,4860,225315
2020-05-05 02:29:47,4920,231837
2020-05-05 02:30:47,4980,238696
2020-05-05 02:31:47,5040,245759
2020-05-05 02:32:47,5100,252549
2020-05-05 02:33:47,5160,259106
2020-05-05 02:34:47,5220,265723
2020-05-05 02:35:47,5280,272752
2020-05-05 02:36:47,5340,280306
2020-05-05 02:37:47,5400,286875
2020-05-05 02:38:47,5460,294198
2020-05-05 02:39:47,5520,299458
2020-05-05 02:40:47,5580,306701
2020-05-05 02:41:47,5640,313453
2020-05-05 02:42:47,5700,320957
2020-05-05 02:43:47,5760,327908
2020-05-05 02:44:47,5820,335079
2020-05-05 02:45:47,5880,341997
2020-05-05 02:46:47,5940,349134
2020-05-05 02:47:47,6000,356414
2020-05-05 02:48:47,6060,363698
2020-05-05 02:49:47,6120,370509
2020-05-05 02:50:47,6180,377456
2020-05-05 02:51:47,6240,384270
2020-05-05 02:52:47,6300,391489
2020-05-05 02:53:47,6360,398500
2020-05-05 02:54:47,6420,405561
2020-05-05 02:55:47,6480,412442
2020-05-05 02:56:47,6540,419924
2020-05-05 02:57:47,6600,426906
2020-05-05 02:58:47,6660,434165
2020-05-05 02:59:47,6720,440390
2020-05-05 03:00:47,6780,447730
2020-05-05 03:01:47,6840,454703
2020-05-05 03:02:47,6900,461684
2020-05-05 03:03:47,6960,468203
2020-05-05 03:04:47,7020,475285
2020-05-05 03:05:47,7080,482711
2020-05-05 03:06:47,7140,490493
2020-05-05 03:07:47,7200,497500
2020-05-05 03:08:47,7260,503910
2020-05-05 03:09:47,7320,510668
2020-05-05 03:10:47,7380,517657
